31017		20679		0.6614439487457275		0.6614439487457275		1.0		0.6637
31017		20679		0.4063059091567993		0.8070318698883057		0.14326149225234985		0.7716
31017		20679		0.34092557430267334		0.9375		0.0032916392665356398		0.2461
31017		20679		0.9891677498817444		0.987323522567749		0.9965106248855591		0.9874
38772		25848		0.9884323477745056		0.9953474402427673		0.9871503114700317		0.9953
38772		25848		0.9906376004219055		0.9933430552482605		0.9925316572189331		0.9933
38772		25848		0.965567946434021		0.9797316789627075		0.9684984683990479		0.9796  480s
38772		25848		0.9734215140342712		0.9758362174034119		0.9844086170196533		0.9759  686s
38772		25848		0.9721061587333679		0.9724712371826172		0.9858999252319336		0.9726  712s
38772		25848		0.9717966318130493		0.9680905342102051		0.9904491901397705		0.9683
38772		25848		0.9913726449012756		0.9910092949867249		0.9960356950759888		0.9911
38772		25848		0.9917208552360535		0.9922880530357361		0.9952890276908875		0.9923
38772		25848		0.9903280735015869		0.9903667569160461		0.995102047920227		0.9904
38772		25848		0.9897864460945129		0.9905914068222046		0.9939603805541992		0.9906  463s
38772		25848		0.9893995523452759		0.9909196496009827		0.9931163191795349		0.9909  181s
6462		58158		0.9671412110328674		0.9659362435340881		0.9851953387260437		0.9661
12924		51696		0.9866334199905396		0.9890298843383789		0.9908462762832642		0.989
12924		51696		0.985782265663147		0.9909306168556213		0.9876078963279724		0.9909  140s
12924		51696		0.9851632714271545		0.9879904389381409		0.9896347522735596		0.988   115s
12924		51696		0.9878327250480652		0.9868131875991821		0.994955837726593		0.9869
12924		51696		0.9742726683616638		0.9743796586990356		0.9871675372123718		0.9745
12924		51696		0.971951425075531		0.9738788604736328		0.9840583801269531		0.974
12924		51696		0.9833836555480957		0.9849940538406372		0.9900227785110474		0.985
12924		51696		0.9794374704360962		0.9773144721984863		0.9920424222946167		0.9775
12924		51696		0.9795342087745667		0.9866713285446167		0.9824121594429016		0.9866
12924		51696		0.9800758361816406		0.9850559234619141		0.9849411845207214		0.9851
12924		51696		0.9808302521705627		0.9822854995727539		0.9889552593231201		0.9824
12924		51696		0.9806561470031738		0.9806942939758301		0.990354061126709		0.9808
12924		51696		0.9795922040939331		0.9775674939155579		0.9919745326042175		0.9777
